Tipo de Rede;Tipo de Monitoramento;Tipo;Data;Hora;Código Estação;Nome Estação;Nome Parâmetro;Unidade Medida;Média Horária;Média Móvel;Válido;Dt. Amostragem;Dt. Instalação;Dt. Retirada;Concentração;Taxa
A;CETESB;Dados Primários;20/07/2026;06:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;26;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;07:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;60;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;08:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;66;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;09:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;87;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;10:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;69;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;11:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;34;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;12:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;21;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;13:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;17;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;14:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;21;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;15:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;22;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;16:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;34;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;17:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;31;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;18:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;54;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;19:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;61;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;20:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;126;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;21:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;141;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;22:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;144;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;23:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;121;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;20/07/2026;24:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;47;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;01:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;97;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;02:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;25;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;03:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;16;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;04:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;05:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;0;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;06:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;54;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;07:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;167;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;08:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;139;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;09:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;115;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;10:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;76;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;11:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;40;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;12:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;24;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;13:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;16;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;14:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;22;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;15:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;23;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;16:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;33;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;17:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;40;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;18:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;43;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;19:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;69;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;20:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;60;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;21:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;69;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;22:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;54;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;23:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;41;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;21/07/2026;24:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;25;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;01:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;23;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;02:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;4;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;03:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;14;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;04:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;05:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;3;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;06:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;70;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;07:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;52;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;08:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;138;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;09:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;68;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;10:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;60;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;11:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;12:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;13:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;3;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;14:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;14;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;15:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;3;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;16:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;17:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;0;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;18:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;19:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;20:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;21:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;4;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;22:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;17;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;23:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;22/07/2026;24:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;23/07/2026;03:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;11;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;23/07/2026;04:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;23/07/2026;05:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;0;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;23/07/2026;06:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;17;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;23/07/2026;07:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;27;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;23/07/2026;08:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;88;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;23/07/2026;09:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;68;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;23/07/2026;10:00;91;Cerqueira César;NO (Monóxido de Nitrogênio);µg/m3;38;-;Sim;-;-;-;-;-
